1.29147	2.26328E+6	1.29147	2.26328E+6	
1.304	2.26135E+6	1.304	2.26135E+6	
1.31653	2.259E+6	1.31653	2.259E+6	
1.32906	2.26234E+6	1.32906	2.26234E+6	
1.34158	2.26016E+6	1.34158	2.26016E+6	
1.35411	2.26025E+6	1.35411	2.26025E+6	
1.36664	2.26477E+6	1.36664	2.26477E+6	
1.37917	2.26685E+6	1.37917	2.26685E+6	
1.3917	2.26459E+6	1.3917	2.26459E+6	
1.40423	2.27027E+6	1.40423	2.27027E+6	
1.41676	2.26553E+6	1.41676	2.26553E+6	
1.42929	2.26409E+6	1.42929	2.26409E+6	
1.44181	2.27076E+6	1.44181	2.27076E+6	
1.45434	2.26634E+6	1.45434	2.26634E+6	
1.46687	2.26698E+6	1.46687	2.26698E+6	
1.4794	2.26949E+6	1.4794	2.26949E+6	
1.49193	2.2645E+6	1.49193	2.2645E+6	
1.50446	2.26622E+6	1.50446	2.26622E+6	
1.51699	2.26431E+6	1.51699	2.26431E+6	
1.52952	2.26868E+6	1.52952	2.26868E+6	
1.54205	2.26946E+6	1.54205	2.26946E+6	
1.55457	2.26758E+6	1.55457	2.26758E+6	
1.5671	2.26617E+6	1.5671	2.26617E+6	
1.57963	2.26177E+6	1.57963	2.26177E+6	
1.59216	2.26142E+6	1.59216	2.26142E+6	
1.60469	2.25731E+6	1.60469	2.25731E+6	
1.61722	2.26626E+6	1.61722	2.26626E+6	
1.62975	2.25983E+6	1.62975	2.25983E+6	
1.64228	2.264E+6	1.64228	2.264E+6	
1.6548	2.26315E+6	1.6548	2.26315E+6	
1.66733	2.25259E+6	1.66733	2.25259E+6	
1.67986	2.26072E+6	1.67986	2.26072E+6	
1.69239	2.25996E+6	1.69239	2.25996E+6	
1.70492	2.25898E+6	1.70492	2.25898E+6	
1.71745	2.26292E+6	1.71745	2.26292E+6	
1.72998	2.262E+6	1.72998	2.262E+6	
1.74251	2.25854E+6	1.74251	2.25854E+6	
1.75504	2.26002E+6	1.75504	2.26002E+6	
1.76756	2.26531E+6	1.76756	2.26531E+6	
1.78009	2.25775E+6	1.78009	2.25775E+6	
1.79262	2.26629E+6	1.79262	2.26629E+6	
1.80515	2.26177E+6	1.80515	2.26177E+6	
1.81768	2.26326E+6	1.81768	2.26326E+6	
1.83021	2.26746E+6	1.83021	2.26746E+6	
1.84274	2.26545E+6	1.84274	2.26545E+6	
1.85527	2.2685E+6	1.85527	2.2685E+6	
1.86779	2.26287E+6	1.86779	2.26287E+6	
1.88032	2.25857E+6	1.88032	2.25857E+6	
1.89285	2.26265E+6	1.89285	2.26265E+6	
1.90538	2.26444E+6	1.90538	2.26444E+6	
1.91791	2.2677E+6	1.91791	2.2677E+6	
1.93044	2.26655E+6	1.93044	2.26655E+6	
1.94297	2.26079E+6	1.94297	2.26079E+6	
1.9555	2.26161E+6	1.9555	2.26161E+6	
1.96803	2.26432E+6	1.96803	2.26432E+6	
1.98055	2.26635E+6	1.98055	2.26635E+6	
1.99308	2.25621E+6	1.99308	2.25621E+6	
2.00561	2.26256E+6	2.00561	2.26256E+6	
2.01814	2.26105E+6	2.01814	2.26105E+6	
2.03067	2.25638E+6	2.03067	2.25638E+6	
2.0432	2.26234E+6	2.0432	2.26234E+6	
2.05573	2.25937E+6	2.05573	2.25937E+6	
2.06826	2.25845E+6	2.06826	2.25845E+6	
2.08078	2.25765E+6	2.08078	2.25765E+6	
2.09331	2.26232E+6	2.09331	2.26232E+6	
2.10584	2.26137E+6	2.10584	2.26137E+6	
2.11837	2.26033E+6	2.11837	2.26033E+6	
2.1309	2.25951E+6	2.1309	2.25951E+6	
2.14343	2.26016E+6	2.14343	2.26016E+6	
2.15596	2.26188E+6	2.15596	2.26188E+6	
2.16849	2.26756E+6	2.16849	2.26756E+6	
2.18102	2.26021E+6	2.18102	2.26021E+6	
2.19354	2.26493E+6	2.19354	2.26493E+6	
2.20607	2.26054E+6	2.20607	2.26054E+6	
2.2186	2.2686E+6	2.2186	2.2686E+6	
2.23113	2.26459E+6	2.23113	2.26459E+6	
2.24366	2.2646E+6	2.24366	2.2646E+6	
2.25619	2.26975E+6	2.25619	2.26975E+6	
2.26872	2.25569E+6	2.26872	2.25569E+6	
2.28125	2.26098E+6	2.28125	2.26098E+6	
2.29377	2.26184E+6	2.29377	2.26184E+6	
2.3063	2.26148E+6	2.3063	2.26148E+6	
2.31883	2.26146E+6	2.31883	2.26146E+6	
2.33136	2.25725E+6	2.33136	2.25725E+6	
2.34389	2.25796E+6	2.34389	2.25796E+6	
2.35642	2.25831E+6	2.35642	2.25831E+6	
2.36895	2.26403E+6	2.36895	2.26403E+6	
2.38148	2.25997E+6	2.38148	2.25997E+6	
2.39401	2.25944E+6	2.39401	2.25944E+6	
2.40653	2.25645E+6	2.40653	2.25645E+6	
2.41906	2.26043E+6	2.41906	2.26043E+6	
2.43159	2.26665E+6	2.43159	2.26665E+6	
2.44412	2.2652E+6	2.44412	2.2652E+6	
2.45665	2.2602E+6	2.45665	2.2602E+6	
2.46918	2.26114E+6	2.46918	2.26114E+6	
2.48171	2.25813E+6	2.48171	2.25813E+6	
2.49424	2.26063E+6	2.49424	2.26063E+6	
2.50676	2.25978E+6	2.50676	2.25978E+6	
2.51929	2.25808E+6	2.51929	2.25808E+6	
2.53182	2.25683E+6	2.53182	2.25683E+6	
2.54435	2.26325E+6	2.54435	2.26325E+6	
2.55688	2.25547E+6	2.55688	2.25547E+6	
2.56941	2.2592E+6	2.56941	2.2592E+6	
2.58194	2.26041E+6	2.58194	2.26041E+6	
2.59447	2.26791E+6	2.59447	2.26791E+6	
2.60699	2.26499E+6	2.60699	2.26499E+6	
2.61952	2.25726E+6	2.61952	2.25726E+6	
2.63205	2.26383E+6	2.63205	2.26383E+6	
2.64458	2.25882E+6	2.64458	2.25882E+6	
2.65711	2.26119E+6	2.65711	2.26119E+6	
2.66964	2.25866E+6	2.66964	2.25866E+6	
2.68217	2.25966E+6	2.68217	2.25966E+6	
2.6947	2.25789E+6	2.6947	2.25789E+6	
2.70723	2.25951E+6	2.70723	2.25951E+6	
2.71975	2.25658E+6	2.71975	2.25658E+6	
2.73228	2.25493E+6	2.73228	2.25493E+6	
2.74481	2.26009E+6	2.74481	2.26009E+6	
2.75734	2.26019E+6	2.75734	2.26019E+6	
2.76987	2.25642E+6	2.76987	2.25642E+6	
2.7824	2.25851E+6	2.7824	2.25851E+6	
2.79493	2.26375E+6	2.79493	2.26375E+6	
2.80746	2.26179E+6	2.80746	2.26179E+6	
2.81998	2.25761E+6	2.81998	2.25761E+6	
2.83251	2.2587E+6	2.83251	2.2587E+6	
2.84504	2.26168E+6	2.84504	2.26168E+6	
2.85757	2.25933E+6	2.85757	2.25933E+6	
2.8701	2.25962E+6	2.8701	2.25962E+6	
2.88263	2.26311E+6	2.88263	2.26311E+6	
2.89516	2.26334E+6	2.89516	2.26334E+6	
2.90769	2.26154E+6	2.90769	2.26154E+6	
2.92022	2.26319E+6	2.92022	2.26319E+6	
2.93274	2.2649E+6	2.93274	2.2649E+6	
2.94527	2.25848E+6	2.94527	2.25848E+6	
2.9578	2.25626E+6	2.9578	2.25626E+6	
2.97033	2.26172E+6	2.97033	2.26172E+6	
2.98286	2.26023E+6	2.98286	2.26023E+6	
2.99539	2.25493E+6	2.99539	2.25493E+6	
3.00792	2.26382E+6	3.00792	2.26382E+6	
3.02045	2.26362E+6	3.02045	2.26362E+6	
3.03297	2.25971E+6	3.03297	2.25971E+6	
3.0455	2.26439E+6	3.0455	2.26439E+6	
3.05803	2.25754E+6	3.05803	2.25754E+6	
3.07056	2.2541E+6	3.07056	2.2541E+6	
3.08309	2.25622E+6	3.08309	2.25622E+6	
3.09562	2.25679E+6	3.09562	2.25679E+6	
3.10815	2.25755E+6	3.10815	2.25755E+6	
3.12068	2.26174E+6	3.12068	2.26174E+6	
3.13321	2.26138E+6	3.13321	2.26138E+6	
3.14573	2.25832E+6	3.14573	2.25832E+6	
3.15826	2.25879E+6	3.15826	2.25879E+6	
3.17079	2.26249E+6	3.17079	2.26249E+6	
3.18332	2.25673E+6	3.18332	2.25673E+6	
3.19585	2.25955E+6	3.19585	2.25955E+6	
3.20838	2.26207E+6	3.20838	2.26207E+6	
3.22091	2.25738E+6	3.22091	2.25738E+6	
3.23344	2.25666E+6	3.23344	2.25666E+6	
3.24596	2.2573E+6	3.24596	2.2573E+6	
3.25849	2.26636E+6	3.25849	2.26636E+6	
3.27102	2.25908E+6	3.27102	2.25908E+6	
3.28355	2.25715E+6	3.28355	2.25715E+6	
3.29608	2.26034E+6	3.29608	2.26034E+6	
3.30861	2.26063E+6	3.30861	2.26063E+6	
3.32114	2.25959E+6	3.32114	2.25959E+6	
3.33367	2.26146E+6	3.33367	2.26146E+6	
3.3462	2.26284E+6	3.3462	2.26284E+6	
3.35872	2.25695E+6	3.35872	2.25695E+6	
3.37125	2.26022E+6	3.37125	2.26022E+6	
3.38378	2.26205E+6	3.38378	2.26205E+6	
3.39631	2.2657E+6	3.39631	2.2657E+6	
3.40884	2.25852E+6	3.40884	2.25852E+6	
3.42137	2.26384E+6	3.42137	2.26384E+6	
3.4339	2.2583E+6	3.4339	2.2583E+6	
3.44643	2.2564E+6	3.44643	2.2564E+6	
3.45895	2.25378E+6	3.45895	2.25378E+6	
3.47148	2.25787E+6	3.47148	2.25787E+6	
3.48401	2.26101E+6	3.48401	2.26101E+6	
3.49654	2.26062E+6	3.49654	2.26062E+6	
3.50907	2.25294E+6	3.50907	2.25294E+6	
